Postal Code,Sales,Cluster_KMeans,Cluster_GMM
19140.0,6.888,0,1
19140.0,32.544,0,1
19140.0,347.802,0,3
33180.0,15.57,2,1
27604.0,4.608,0,1
67846.0,257.98,1,3
90805.0,153.78,1,0
90805.0,61.02,1,0
90805.0,110.11,1,0
90805.0,7.89,1,1
92037.0,36.024,1,0
61701.0,54.336,2,4
98115.0,92.52,1,0
28314.0,10.272,0,1
68104.0,40.74,1,1
68104.0,14.4,1,1
68104.0,149.95,1,3
68104.0,16.9,1,1
68104.0,17.61,1,1
68104.0,378.0,1,3
68104.0,17.64,1,1
68104.0,373.08,1,3
68104.0,1336.44,3,2
68104.0,29.97,1,1
37421.0,390.368,2,3
37421.0,101.52,2,4
45014.0,74.352,2,4
90049.0,15.7,1,1
90049.0,59.52,1,0
90049.0,34.4,1,0
10024.0,313.176,0,3
10024.0,866.646,0,3
45014.0,795.408,2,3
60610.0,35.856,2,1
60610.0,23.84,2,1
98103.0,43.13,1,0
98103.0,30.87,1,0
10011.0,70.12,0,4
93010.0,509.9575,1,3
93010.0,122.91,1,0
93010.0,97.568,1,0
93010.0,722.352,1,3
60653.0,11.52,2,1
90032.0,167.84,1,0
43615.0,172.11,2,4
10011.0,99.98,0,4
97224.0,156.792,1,0
97224.0,35.36,1,0
97224.0,13.592,1,1
19134.0,386.68,0,3
19134.0,379.96,0,3
19134.0,539.91,0,3
19134.0,41.24,0,4
19134.0,51.897,0,4
19134.0,552.56,0,3
19134.0,23.16,0,1
19134.0,126.08,0,4
19134.0,449.1,0,3
19143.0,195.104,0,3
19143.0,36.672,0,4
77070.0,85.246,1,0
77070.0,32.712,1,1
39212.0,11.43,2,1
39212.0,30.44,2,1
39212.0,12.96,2,1
39212.0,16.0,2,1
39212.0,32.67,2,1
85023.0,4.464,1,1
85023.0,9.345,1,1
93030.0,9.144,1,1
93030.0,23.136,1,1
93030.0,99.2,1,0
98105.0,21.36,1,1
98042.0,46.9,1,0
90049.0,18.72,1,1
90049.0,236.528,1,0
92105.0,18.9,1,1
78521.0,10.688,1,1
78521.0,237.096,1,3
60610.0,5.184,2,1
60610.0,65.584,2,4
60610.0,22.2,2,1
60610.0,419.4,2,3
37918.0,88.92,2,4
77036.0,9.912,1,1
77036.0,318.43,1,3
77036.0,5.8,1,1
77036.0,1415.76,3,2
60440.0,148.48,2,3
60623.0,9.248,2,1
60623.0,1036.624,2,3
22980.0,569.64,0,3
22980.0,9.14,0,1
22980.0,1196.86,0,2
22980.0,523.26,0,3
90004.0,639.968,1,3
90004.0,52.76,1,0
98105.0,538.92,1,3
93277.0,14.88,1,1
93277.0,34.24,1,0
93277.0,261.74,1,3
90008.0,87.84,1,0
90045.0,34.92,1,0
10011.0,14.94,0,1
10011.0,14.56,0,1
19143.0,3.576,0,1
19143.0,147.184,0,4
84043.0,1499.95,3,2
60653.0,13.568,2,1
42420.0,2573.82,3,2
42420.0,609.98,2,3
42420.0,5.48,2,1
42420.0,391.98,2,3
42420.0,755.96,2,3
42420.0,31.12,2,1
42420.0,6.54,2,1
92646.0,12.78,1,1
10011.0,18.464,0,1
19140.0,445.802,0,3
58103.0,2.48,2,1
58103.0,25.9,2,1
3820.0,29.9,0,1
3820.0,2249.91,3,2
3820.0,1053.164,0,3
92105.0,12.96,1,1
90032.0,106.68,1,0
13501.0,119.94,0,4
77070.0,10.272,1,1
77070.0,512.19,1,3
77070.0,1.556,1,1
92683.0,4.448,1,1
92683.0,276.69,1,3
92683.0,4.96,1,1
92683.0,71.92,1,0
92683.0,18.84,1,1
92683.0,140.97,1,0
92683.0,470.376,1,3
90036.0,6.08,1,1
90036.0,164.792,1,0
8401.0,23.36,0,1
60076.0,12.176,2,1
94122.0,46.384,1,0
94122.0,362.92,1,3
43229.0,9.248,2,1
43229.0,1889.946,3,2
43229.0,62.04,2,4
43229.0,396.92,2,3
43229.0,239.456,2,3
43229.0,13.12,2,1
40475.0,29.36,2,1
40475.0,214.9,2,3
40475.0,15.92,2,1
40475.0,146.45,2,4
40475.0,15.14,2,1
40475.0,5.76,2,1
40475.0,1399.98,3,2
43130.0,8.952,2,1
43130.0,8.856,2,1
43130.0,85.246,2,4
97030.0,21.728,1,1
97030.0,1487.04,3,2
94109.0,71.88,1,0
94109.0,9.24,1,1
94109.0,35.88,1,0
94109.0,17.04,1,1
94109.0,931.176,1,3
80501.0,266.352,1,3
80501.0,483.136,1,3
27834.0,196.784,0,3
27834.0,231.92,0,3
90004.0,29.7,1,0
77041.0,13.592,1,1
94109.0,70.88,1,0
80219.0,114.288,1,0
80219.0,36.624,1,0
80219.0,242.352,1,3
80219.0,49.616,1,0
80219.0,508.704,1,3
80219.0,57.36,1,0
80219.0,906.68,1,3
77340.0,719.952,1,3
77340.0,755.944,1,3
77340.0,11.98,1,1
77340.0,0.898,1,1
77036.0,21.204,1,1
10024.0,34.74,0,4
10024.0,833.94,0,3
10024.0,12.96,0,1
10024.0,25.92,0,1
19134.0,349.965,0,3
19134.0,22.32,0,1
47201.0,158.28,2,4
47201.0,497.94,2,3
11561.0,533.94,0,3
11561.0,167.94,0,4
11561.0,31.68,0,1
17602.0,170.786,0,4
60610.0,198.744,2,3
80219.0,63.824,1,0
98103.0,435.168,1,3
98103.0,48.58,1,0
77070.0,47.976,1,0
77070.0,20.736,1,1
90045.0,26.46,1,1
90045.0,49.12,1,0
90045.0,15.0,1,1
23602.0,194.7,0,3
23602.0,591.32,0,3
23602.0,2.84,0,1
90036.0,221.96,1,0
90036.0,236.0,1,0
98115.0,41.94,1,0
98115.0,52.792,1,0
68104.0,563.94,1,3
7960.0,2625.12,3,2
7960.0,17.94,0,1
19143.0,422.856,0,3
10024.0,127.764,0,4
22153.0,3499.93,3,2
22153.0,14.4,0,1
22153.0,122.97,0,4
22153.0,9.32,0,1
22153.0,122.94,0,4
95661.0,17.31,1,1
61107.0,128.744,2,3
19134.0,58.248,0,4
19134.0,71.246,0,4
19134.0,7.872,0,1
19134.0,887.271,0,3
48234.0,146.86,2,4
48234.0,36.56,2,1
90004.0,225.576,1,0
97477.0,5.248,1,1
97477.0,38.256,1,0
97477.0,40.24,1,0
97477.0,29.925,1,0
97477.0,148.704,1,0
97477.0,55.92,1,0
2908.0,12.96,0,1
60623.0,25.176,2,1
60623.0,5.584,2,1
60623.0,1297.368,3,2
75220.0,264.32,1,3
94122.0,25.92,1,1
94122.0,22.96,1,1
92553.0,19.44,1,1
67846.0,9.54,1,1
67846.0,5.81,1,1
67846.0,5.76,1,1
10035.0,14.91,0,1
32839.0,6.642,2,1
13601.0,18.54,0,1
13601.0,679.96,0,3
90032.0,189.576,1,0
90032.0,71.96,1,0
90004.0,539.92,1,3
90004.0,725.344,1,3
90004.0,7.44,1,1
19711.0,39.48,0,4
48234.0,850.5,2,3
48234.0,75.33,2,4
85023.0,325.632,1,3
85023.0,23.344,1,1
85023.0,16.52,1,1
78521.0,335.72,1,3
78521.0,251.944,1,3
78521.0,127.302,1,0
40214.0,1207.84,3,2
40214.0,12.53,2,1
40214.0,34.58,2,1
40214.0,300.98,2,3
40214.0,258.75,2,3
19711.0,59.52,0,4
19711.0,57.96,0,4
19711.0,441.96,0,3
19711.0,68.04,0,4
81001.0,703.71,1,3
81001.0,17.904,1,1
81001.0,11.976,1,1
81001.0,67.96,1,0
90036.0,892.224,1,3
27834.0,1299.99,3,2
94110.0,4.544,1,1
94110.0,1352.032,3,2
43302.0,1548.99,3,2
43302.0,19.872,2,1
75081.0,119.448,1,0
75081.0,118.16,1,0
35810.0,19.56,2,1
89115.0,80.96,1,0
89115.0,25.92,1,1
90049.0,106.96,1,0
90049.0,187.76,1,0
44107.0,76.776,2,4
68025.0,53.9,1,3
77340.0,76.728,1,0
77340.0,10.43,1,1
90036.0,99.2,1,0
28806.0,15.92,0,1
71111.0,129.92,1,3
2908.0,30.4,0,1
2908.0,5399.91,3,2
2908.0,119.1,0,4
2149.0,40.08,0,4
2149.0,59.94,0,4
2149.0,259.98,0,3
2149.0,170.98,0,4
2149.0,38.97,0,4
2149.0,154.9,0,4
2149.0,446.068,0,3
91730.0,152.94,1,0
28205.0,23.472,0,1
2908.0,195.64,0,3
2908.0,14.94,0,1
2908.0,1687.8,3,2
2908.0,341.96,0,3
2908.0,605.88,0,3
48640.0,186.732,2,3
48640.0,3812.97,3,2
14609.0,26.424,0,1
14609.0,625.99,0,3
49201.0,1568.61,3,2
49201.0,17.3,2,1
49201.0,160.0,2,4
23434.0,179.94,0,4
23434.0,872.94,0,3
23434.0,12.96,0,1
94513.0,88.8,1,0
94513.0,319.968,1,3
98103.0,167.888,1,0
77036.0,163.96,1,0
77036.0,5.232,1,1
1841.0,1199.98,0,2
1841.0,73.85,0,4
1841.0,25.71,0,1
1841.0,17.28,0,1
1841.0,526.582,0,3
48234.0,11.56,2,1
48234.0,209.97,2,3
48234.0,447.84,2,3
48234.0,479.97,2,3
48234.0,8.64,2,1
84057.0,11.68,1,1
19120.0,40.776,0,4
19120.0,13.698,0,1
85204.0,87.8,1,0
28314.0,77.952,0,4
28314.0,147.184,0,4
28314.0,47.952,0,4
90032.0,250.26,1,0
19140.0,40.776,0,4
80906.0,29.6,1,1
80906.0,1.938,1,1
90032.0,159.96,1,0
10009.0,59.52,0,4
10009.0,17.48,0,1
10009.0,13.168,0,1
94109.0,40.74,1,0
78745.0,179.886,1,0
44105.0,286.256,2,3
44105.0,24.224,2,1
44105.0,331.536,2,3
10009.0,17.52,0,1
79907.0,17.856,1,1
32303.0,431.976,2,3
98103.0,291.136,1,3
75220.0,114.848,1,0
77070.0,10.688,1,1
45503.0,15.232,2,1
98103.0,12.42,1,1
98105.0,19.44,1,1
10024.0,70.368,0,4
28205.0,12.672,0,1
21215.0,89.95,0,4
94110.0,6.58,1,1
94110.0,94.99,1,0
85705.0,35.12,1,0
90036.0,25.92,1,1
6708.0,7.96,0,1
6708.0,566.97,0,3
6708.0,9.84,0,1
60610.0,25.488,2,1
11561.0,7.56,0,1
22204.0,60.84,0,4
22204.0,450.04,0,3
22204.0,34.6,0,4
22204.0,467.97,0,3
22204.0,33.02,0,1
28540.0,17.088,0,1
43229.0,3.008,2,1
28205.0,268.24,0,3
28205.0,431.16,0,3
14215.0,43.6,0,4
14215.0,154.95,0,4
77041.0,15.552,1,1
38109.0,42.208,2,4
75023.0,10.368,1,1
97301.0,2.224,1,1
31907.0,74.52,2,4
21044.0,17.52,0,1
21044.0,1779.9,3,2
21044.0,219.9,0,3
97206.0,7.152,1,1
32303.0,26.72,2,1
92503.0,1039.728,1,3
92503.0,45.96,1,0
43130.0,456.588,2,3
43130.0,4499.985,3,2
43130.0,59.976,2,4
94109.0,6.12,1,1
92553.0,10.98,1,1
92553.0,7.86,1,1
92553.0,51.45,1,0
92553.0,37.056,1,0
23320.0,203.92,0,3
23320.0,29.56,0,1
60623.0,8.568,2,1
28205.0,45.248,0,4
28205.0,876.3,0,3
28205.0,185.376,0,4
10009.0,25.06,0,1
60653.0,2.89,2,1
60653.0,7.896,2,1
60653.0,22.608,2,1
60653.0,30.528,2,1
19120.0,4.842,0,1
60623.0,1.8,2,1
75217.0,39.984,1,1
89115.0,32.4,1,0
89115.0,97.88,1,0
79109.0,307.168,1,3
6457.0,26.9,0,1
10035.0,47.01,0,4
10035.0,469.99,0,3
10035.0,207.846,0,3
19120.0,324.744,0,3
93727.0,40.48,1,0
37064.0,12.0,2,1
37064.0,720.064,2,3
37064.0,25.424,2,1
37064.0,2.816,2,1
37064.0,3.204,2,1
27604.0,30.828,0,1
27604.0,47.616,0,4
27604.0,108.784,0,4
20735.0,4.77,0,1
20735.0,7.98,0,1
20735.0,550.431,0,3
20735.0,10.56,0,1
90049.0,1497.666,3,2
90049.0,17.52,1,1
89031.0,113.22,1,0
89031.0,35.88,1,0
89031.0,4535.976,3,2
94109.0,11.84,1,1
2920.0,592.74,0,3
38301.0,111.672,2,4
19711.0,8.64,0,1
19711.0,149.97,0,4
90036.0,232.88,1,0
13440.0,90.882,0,4
60610.0,508.768,2,3
60610.0,9.912,2,1
92105.0,63.936,1,0
92105.0,59.52,1,0
92105.0,311.976,1,3
92105.0,50.352,1,0
77036.0,19.136,1,1
33407.0,13.12,2,1
90045.0,241.568,1,0
90045.0,479.92,1,3
98103.0,307.136,1,3
98103.0,12.6,1,1
98103.0,159.98,1,0
50315.0,6.12,2,1
50315.0,1184.72,3,2
10024.0,45.96,0,4
22204.0,58.05,0,4
22204.0,71.28,0,4
78577.0,124.404,1,0
22204.0,154.9,0,4
22204.0,1871.88,3,2
77070.0,16.192,1,1
75061.0,18.936,1,1
75061.0,12.672,1,1
75061.0,5.04,1,1
60653.0,8.448,2,1
60653.0,20.388,2,1
90049.0,9.96,1,1
39401.0,320.64,2,3
39401.0,52.0,2,4
10024.0,25.584,0,1
10024.0,464.0,0,3
10024.0,235.95,0,3
10024.0,39.96,0,4
44221.0,18.528,2,1
98103.0,17.9,1,1
98103.0,81.96,1,0
85204.0,272.736,1,3
85204.0,18.496,1,1
85204.0,441.92,1,3
85204.0,127.764,1,0
84106.0,166.44,1,0
90045.0,13.38,1,1
28540.0,24.0,0,1
44107.0,24.448,2,1
92630.0,6.16,1,1
92630.0,915.136,1,3
92630.0,8.56,1,1
92630.0,97.82,1,0
97206.0,31.104,1,0
97206.0,11.176,1,1
28205.0,5.04,0,1
60505.0,242.176,2,3
19140.0,337.176,0,3
80229.0,13.344,1,1
80229.0,76.752,1,0
80229.0,102.336,1,0
80229.0,10.32,1,1
80229.0,47.32,1,0
80229.0,23.376,1,1
80229.0,16.72,1,1
80229.0,16.192,1,1
95616.0,32.4,1,0
72701.0,19.89,1,1
72701.0,399.98,1,3
72701.0,343.85,1,3
72701.0,106.32,1,0
10011.0,13.92,0,1
26003.0,82.4,0,4
26003.0,6.24,0,1
26003.0,447.84,0,3
38109.0,272.048,2,3
38109.0,1614.582,3,2
38109.0,24.32,2,1
38109.0,1.584,2,1
38109.0,31.984,2,1
38109.0,14.76,2,1
38109.0,423.648,2,3
77036.0,76.64,1,0
75217.0,4.464,1,1
75217.0,3.96,1,1
94122.0,715.64,1,3
95037.0,268.704,1,3
95037.0,21.92,1,1
95037.0,48.72,1,0
95037.0,205.666,1,0
60174.0,30.344,2,1
44105.0,25.696,2,1
10024.0,3404.5,3,2
10024.0,101.34,0,4
19140.0,344.372,0,3
75043.0,30.384,1,1
92024.0,22.848,1,1
6708.0,38.62,0,4
6708.0,59.98,0,4
21044.0,174.3,0,4
33021.0,383.96,2,3
33021.0,15.57,2,1
22153.0,22.32,0,1
22153.0,103.6,0,4
10035.0,2.97,0,1
10035.0,569.99,0,3
10035.0,50.97,0,4
75217.0,298.116,1,3
10024.0,59.52,0,4
97206.0,230.28,1,0
97206.0,105.52,1,0
94513.0,23.36,1,1
94513.0,71.976,1,0
94513.0,8.56,1,1
94513.0,13.92,1,1
94513.0,2518.29,3,2
94513.0,540.57,1,3
94513.0,221.056,1,0
92037.0,81.424,1,0
92037.0,134.8,1,0
75081.0,39.582,1,1
75081.0,44.688,1,0
75081.0,31.744,1,1
75081.0,40.98,1,0
75081.0,3.168,1,1
79907.0,18.84,1,1
79907.0,362.25,1,3
79907.0,63.552,1,0
79907.0,129.552,1,0
10035.0,5.984,0,1
10035.0,861.76,0,3
2151.0,66.96,0,4
2151.0,6.24,0,1
95928.0,435.168,1,3
95928.0,14.9,1,1
95928.0,15.8,1,1
95928.0,72.9,1,0
95928.0,206.352,1,0
95928.0,7.992,1,1
33023.0,81.36,2,4
33023.0,20.232,2,1
33023.0,389.056,2,3
33023.0,20.736,2,1
33023.0,41.472,2,4
90049.0,33.36,1,0
80219.0,90.882,1,0
80219.0,15.992,1,1
80219.0,120.784,1,0
19134.0,519.792,0,3
19134.0,31.176,0,1
19134.0,10.368,0,1
19134.0,2.724,0,1
19134.0,254.352,0,3
19134.0,3.762,0,1
19134.0,10.272,0,1
39212.0,659.97,2,3
39212.0,113.73,2,4
90045.0,5.104,1,1
77095.0,16.448,1,1
7011.0,81.92,0,4
7011.0,254.9,0,3
60623.0,15.12,2,1
60623.0,7.872,2,1
98115.0,8.32,1,1
11561.0,89.95,0,4
53081.0,25.2,2,1
53081.0,37.59,2,1
53081.0,14.97,2,1
53081.0,1.98,2,1
33433.0,39.936,2,4
33433.0,18.464,2,1
80013.0,4.896,1,1
80013.0,145.764,1,0
80013.0,9.612,1,1
92037.0,199.75,1,0
92037.0,1673.184,3,2
98105.0,12.18,1,1
98105.0,57.68,1,0
52001.0,263.96,2,3
90032.0,299.94,1,3
90032.0,25.76,1,1
1852.0,271.9,0,3
1852.0,45.84,0,4
1852.0,9.82,0,1
98270.0,93.36,1,0
73120.0,541.24,1,3
73120.0,106.32,1,0
73120.0,1323.9,3,2
19134.0,126.624,0,4
80013.0,125.944,1,0
10009.0,663.92,0,3
10009.0,120.0,0,4
10009.0,3.29,0,1
10009.0,18.84,0,1
43130.0,60.672,2,4
43130.0,30.816,2,1
95351.0,52.792,1,0
63116.0,83.9,2,4
63116.0,11.76,2,1
75217.0,4.992,1,1
75217.0,87.92,1,0
75217.0,657.93,1,3
75217.0,1.044,1,1
10035.0,210.68,0,3
10035.0,78.8,0,4
10035.0,19.99,0,1
10035.0,772.68,0,3
78207.0,106.08,1,0
79109.0,23.076,1,1
79109.0,25.92,1,1
77041.0,47.952,1,0
77041.0,0.984,1,1
77041.0,75.384,1,0
77041.0,4.608,1,1
1841.0,37.68,0,4
31907.0,41.91,2,4
90032.0,435.999,1,3
98115.0,388.704,1,3
98115.0,572.58,1,3
98115.0,33.18,1,0
2138.0,63.88,0,4
2138.0,26.72,0,1
84106.0,295.056,1,3
10035.0,393.25,0,3
44221.0,2.214,2,1
28403.0,16.272,0,1
10035.0,706.86,0,3
19140.0,5.97,0,1
19140.0,21.184,0,1
19140.0,41.376,0,4
10009.0,17.94,0,1
19134.0,2.655,0,1
90049.0,892.35,1,3
90049.0,307.666,1,3
90049.0,728.82,1,3
90049.0,41.36,1,0
90049.0,43.176,1,0
90049.0,4.16,1,1
11561.0,61.4,0,4
11561.0,24.448,0,1
14609.0,263.96,0,3
14609.0,359.97,0,3
14609.0,12.96,0,1
14609.0,116.82,0,4
14609.0,276.784,0,3
94109.0,239.97,1,0
94109.0,16.02,1,1
77340.0,454.56,1,3
77340.0,141.42,1,0
77340.0,310.744,1,3
77340.0,12.736,1,1
77340.0,6.47,1,1
77340.0,13.748,1,1
77340.0,15.224,1,1
30344.0,27.42,0,1
30344.0,165.98,0,4
30344.0,75.0,0,4
10009.0,134.272,0,4
97477.0,146.544,1,0
97477.0,131.904,1,0
97477.0,203.88,1,0
97477.0,14.301,1,1
97477.0,718.64,1,3
22204.0,61.1,0,4
28403.0,28.08,0,1
85364.0,10.496,1,1
92404.0,39.92,1,0
21215.0,77.58,0,4
98103.0,269.36,1,3
94110.0,5.76,1,1
10035.0,109.9,0,4
98115.0,23.88,1,1
98115.0,26.2,1,1
98115.0,12.96,1,1
98115.0,234.95,1,0
87105.0,118.25,1,0
87105.0,4.28,1,1
90045.0,26.85,1,0
90045.0,3357.6,3,2
90045.0,8.26,1,1
90045.0,2973.32,3,2
90045.0,104.79,1,0
90045.0,775.728,1,3
77041.0,89.0664,1,0
77041.0,175.44,1,0
77041.0,438.336,1,3
19140.0,215.544,0,3
60623.0,55.584,2,4
60623.0,127.386,2,4
76903.0,248.43,1,3
76903.0,11.648,1,1
76903.0,85.246,1,0
77506.0,20.64,1,1
90049.0,148.02,1,0
67846.0,33.29,1,1
90045.0,204.95,1,0
60653.0,526.344,2,3
94110.0,41.96,1,0
94110.0,451.152,1,3
94110.0,31.504,1,0
19134.0,30.672,0,1
19134.0,1079.976,0,3
95351.0,161.568,1,0
77070.0,2.934,1,1
77070.0,18.528,1,1
77070.0,670.752,1,3
60610.0,64.96,2,4
92503.0,41.94,1,0
92503.0,11.96,1,1
92503.0,13.12,1,1
92503.0,535.41,1,3
75081.0,72.78,1,0
90008.0,36.84,1,0
90008.0,87.71,1,0
33801.0,562.2925,2,3
10035.0,56.52,0,4
19140.0,11.264,0,1
19140.0,284.08,0,3
19140.0,18.496,0,1
92037.0,14.73,1,1
92037.0,186.54,1,0
92037.0,557.728,1,3
92037.0,159.968,1,0
73505.0,471.9,1,3
73505.0,3.52,1,1
24153.0,49.12,0,4
92704.0,20.16,1,1
57701.0,10.68,2,1
57701.0,141.96,2,4
98115.0,32.48,1,0
98115.0,20.04,1,1
98115.0,13999.96,4,2
6457.0,238.0,0,3
6457.0,61.96,0,4
21215.0,239.372,0,3
92105.0,595.0,1,3
79762.0,16.032,1,1
6460.0,199.75,0,3
7109.0,227.96,0,3
10035.0,293.52,0,3
10035.0,307.98,0,3
92105.0,96.96,1,0
92105.0,117.488,1,0
92105.0,11.952,1,1
92105.0,512.499,1,3
94122.0,863.128,1,3
98105.0,2036.86,3,2
98105.0,449.568,1,3
98105.0,108.96,1,0
39212.0,264.18,2,3
90049.0,2.88,1,1
90049.0,41.904,1,0
90049.0,23.92,1,1
60623.0,156.512,2,3
10035.0,128.34,0,4
90008.0,474.95,1,3
98198.0,999.98,1,3
97477.0,277.5,1,3
19120.0,1252.704,0,2
19120.0,110.97,0,4
60653.0,22.608,2,1
60653.0,1.892,2,1
60623.0,63.312,2,4
60623.0,7.824,2,1
60623.0,170.072,2,3
10024.0,62.82,0,4
20852.0,19.44,0,1
20852.0,7.38,0,1
10011.0,38.88,0,4
10011.0,187.76,0,3
27707.0,6.048,0,1
27707.0,98.352,0,4
27707.0,335.744,0,3
93101.0,8.96,1,1
37918.0,89.568,2,4
37918.0,71.96,2,4
37918.0,15.552,2,1
60610.0,10.43,2,1
60610.0,72.784,2,4
10024.0,67.15,0,4
10024.0,549.98,0,3
10024.0,11.82,0,1
10024.0,4643.8,3,2
10024.0,577.764,0,3
32114.0,191.5155,2,3
32114.0,2.624,2,1
37211.0,1369.764,3,2
37211.0,294.368,2,3
37211.0,81.568,2,4
75220.0,44.46,1,0
75220.0,314.088,1,3
37130.0,6.336,2,1
37130.0,10.48,2,1
37130.0,2.469,2,1
37130.0,3.264,2,1
75217.0,4.344,1,1
75217.0,31.776,1,1
75217.0,4.928,1,1
75217.0,1.788,1,1
75217.0,15.072,1,1
76017.0,12.624,1,1
91104.0,185.88,1,0
91104.0,12.96,1,1
2149.0,189.7,0,3
2149.0,40.99,0,4
12180.0,82.64,0,4
12180.0,31.02,0,1
12180.0,89.97,0,4
30328.0,35.97,0,4
30328.0,1266.86,3,2
95123.0,169.45,1,0
95123.0,40.68,1,0
32216.0,3.328,2,1
32216.0,933.262,2,3
32216.0,2803.92,3,2
32216.0,4.768,2,1
32216.0,6.672,2,1
32216.0,4.448,2,1
32216.0,43.936,2,4
10009.0,23.744,0,1
10009.0,357.0,0,3
94122.0,806.336,1,3
94122.0,85.44,1,0
31907.0,344.91,2,3
60505.0,70.97,2,4
60505.0,36.784,2,1
19134.0,743.988,0,3
60653.0,11.212,2,1
60653.0,4.712,2,1
60653.0,180.98,2,3
60653.0,60.416,2,4
98103.0,299.99,1,3
98103.0,192.16,1,0
98103.0,242.624,1,0
98103.0,46.74,1,0
98103.0,174.95,1,0
98103.0,100.704,1,0
48066.0,368.91,2,3
48066.0,8.02,2,1
48066.0,171.04,2,3
72701.0,19.44,1,1
28540.0,13.092,0,1
10035.0,122.94,0,4
10035.0,35.448,0,4
19901.0,19.98,0,1
60505.0,69.375,2,4
60505.0,31.68,2,1
60505.0,2003.168,3,2
60505.0,9.344,2,1
10009.0,2563.056,3,2
92020.0,387.136,1,3
45503.0,3.424,2,1
10550.0,1085.42,0,3
44107.0,43.056,2,4
33614.0,3.762,2,1
33614.0,34.86,2,1
33614.0,432.456,2,3
31907.0,675.06,2,3
28540.0,65.232,0,4
28540.0,207.0,0,3
60174.0,600.53,2,3
60174.0,59.904,2,4
60174.0,637.44,2,3
60174.0,51.756,2,4
33180.0,31.104,2,1
33180.0,47.96,2,4
33180.0,158.928,2,4
33180.0,211.248,2,3
33180.0,5.552,2,1
33180.0,2.952,2,1
45373.0,10.332,2,1
98103.0,18.368,1,1
10011.0,299.9,0,3
22204.0,26.55,0,1
22204.0,111.98,0,4
28205.0,4.928,0,1
28205.0,11.784,0,1
95661.0,7.98,1,1
48234.0,180.96,2,3
90036.0,1649.95,3,2
90036.0,362.352,1,3
94110.0,73.584,1,0
93309.0,486.368,1,3
74133.0,32.4,1,1
74133.0,41.86,1,1
74133.0,77.56,1,0
94122.0,37.17,1,0
77036.0,137.352,1,0
77036.0,376.509,1,3
31907.0,62.72,2,4
31907.0,2939.93,3,2
77573.0,512.358,1,3
77573.0,3.488,1,1
77573.0,22.288,1,1
77573.0,16.032,1,1
27217.0,1.752,0,1
27217.0,20.992,0,1
10009.0,11.21,0,1
75220.0,45.04,1,0
77095.0,15.624,1,1
11561.0,8.74,0,1
11561.0,44.75,0,4
33012.0,61.68,2,4
33012.0,158.376,2,4
60505.0,2.864,2,1
60505.0,94.192,2,4
7109.0,143.7,0,4
7109.0,6.48,0,1
10024.0,7.88,0,1
1810.0,11.21,0,1
1810.0,354.9,0,3
1810.0,17.94,0,1
1810.0,51.8,0,4
19711.0,299.52,0,3
22204.0,7.7,0,1
35601.0,23.92,2,1
35601.0,498.0,2,3
92345.0,436.704,1,3
23320.0,32.4,0,1
90036.0,61.44,1,0
35810.0,73.36,2,4
37918.0,59.2,2,4
37918.0,32.952,2,1
37918.0,218.376,2,3
1841.0,31.4,0,1
1841.0,9.48,0,1
1841.0,209.5,0,3
1841.0,24.3,0,1
1841.0,6.48,0,1
19134.0,32.448,0,1
19134.0,26.388,0,1
19134.0,373.47,0,3
19134.0,64.2,0,4
19134.0,8.0,0,1
30605.0,186.54,0,3
59405.0,87.08,2,4
59405.0,105.584,2,4
59405.0,217.44,2,3
79907.0,31.744,1,1
79907.0,5.432,1,1
79907.0,913.43,1,3
79907.0,372.144,1,3
34741.0,751.984,2,3
98105.0,604.768,1,3
95051.0,27.36,1,0
95051.0,20.56,1,1
95051.0,83.92,1,0
90049.0,902.712,1,3
93727.0,120.666,1,0
76106.0,4.984,1,1
98105.0,82.26,1,0
94110.0,29.74,1,0
94110.0,87.36,1,0
94110.0,56.16,1,0
33068.0,64.384,2,4
77095.0,64.784,1,0
77095.0,15.552,1,1
77095.0,223.888,1,3
60653.0,10.896,2,1
94109.0,84.784,1,0
77036.0,241.5,1,3
6484.0,59.97,0,4
6484.0,13.36,0,1
94601.0,11.808,1,1
6040.0,16.24,0,1
6040.0,77.55,0,4
7050.0,76.12,0,4
44312.0,17.184,2,1
90032.0,11.76,1,1
6810.0,27.46,0,1
2038.0,137.94,0,4
2038.0,111.15,0,4
2038.0,901.95,0,3
2038.0,366.009,0,3
28403.0,310.688,0,3
77095.0,7.68,1,1
45503.0,155.372,2,4
85301.0,10.744,1,1
10009.0,232.4,0,3
10009.0,164.646,0,4
10009.0,22.68,0,1
90036.0,105.52,1,0
19711.0,83.92,0,4
19711.0,141.9,0,4
19711.0,39.98,0,4
19711.0,28.91,0,1
19711.0,174.95,0,4
92404.0,110.528,1,0
27217.0,630.024,0,3
24153.0,27.86,0,1
75217.0,933.408,1,3
76017.0,51.84,1,0
76017.0,165.6,1,0
52302.0,106.32,2,4
98105.0,147.92,1,0
98105.0,104.28,1,0
98105.0,286.85,1,3
98105.0,66.96,1,0
98105.0,199.98,1,0
8701.0,45.0,0,4
8701.0,17.9,0,1
8701.0,40.48,0,4
8701.0,2154.9,3,2
45231.0,18.432,2,1
80229.0,10.944,1,1
48066.0,4.36,2,1
85281.0,62.352,1,0
19601.0,303.92,0,3
55124.0,129.3,2,4
21215.0,274.2,0,3
78415.0,6.048,1,1
78415.0,6.848,1,1
78415.0,9.96,1,1
